s,I
0.027327327327327327,0.0009437769912151981
0.027377377377377377,0.000934041288730427
0.027427427427427428,0.0009244017794356544
0.027477477477477478,0.0009148575764083172
0.027527527527527528,0.000905407799909613
0.02757757757757758,0.0008960515773429792
0.02762762762762763,0.0008867880432124972
0.02767767767767768,0.000877616339081223
0.02772772772772773,0.0008685356135294597
0.027777777777777776,0.0008595450221129746
0.027827827827827827,0.0008506437273211701
0.027877877877877877,0.0008418308985352165
0.027927927927927927,0.0008331057119861553
0.027977977977977977,0.0008244673507129765
0.028028028028028028,0.0008159150045206821
0.028078078078078078,0.0008074478699383366
0.02812812812812813,0.0007990651501771182
0.02817817817817818,0.0007907660550883706
0.02822822822822823,0.0007825498011216666
0.02827827827827828,0.0007744156112828869
0.02832832832832833,0.0007663627150923222
0.02837837837837838,0.0007583903485428026
0.028428428428428427,0.000750497754057862
0.028478478478478477,0.000742684180449941
0.028528528528528527,0.0007349488828786356
0.028578578578578578,0.0007272911228089972
0.028628628628628628,0.0007197101679698861
0.02867867867867868,0.0007122052923123882
0.02872872872872873,0.0007047757759682955
0.02877877877877878,0.0006974209052086583
0.02882882882882883,0.0006901399724024113
0.02887887887887888,0.0006829322759750809
0.02892892892892893,0.0006757971203675757
0.02897897897897898,0.0006687338159950646
0.02902902902902903,0.0006617416792059493
0.029079079079079077,0.0006548200322409319
0.029129129129129128,0.0006479682031921837
0.029179179179179178,0.0006411855259626189
0.02922922922922923,0.0006344713402252742
0.02927927927927928,0.0006278249913828036
0.02932932932932933,0.0006212458305270853
0.02937937937937938,0.0006147332143989476
0.02942942942942943,0.0006082865053480201
0.02947947947947948,0.0006019050712927049
0.02952952952952953,0.0005955882856802799
0.02957957957957958,0.0005893355274471312
0.02962962962962963,0.0005831461809791204
0.02967967967967968,0.0005770196360720891
0.02972972972972973,0.0005709552878925022
0.029779779779779778,0.0005649525369382343
0.02982982982982983,0.0005590107889995
0.02987987987987988,0.0005531294551199327
0.02992992992992993,0.0005473079515578114
0.02997997997997998,0.0005415456997474427
0.03003003003003003,0.0005358421262606914
0.03008008008008008,0.0005301966627686731
0.03013013013013013,0.0005246087460036024
0.03018018018018018,0.0005190778177208012
0.03023023023023023,0.0005136033246608704
0.03028028028028028,0.000508184718512025
0.03033033033033033,0.000502821455872596
0.030380380380380382,0.000497512998213698
0.03043043043043043,0.0004922588118420677
0.03048048048048048,0.00048705836786307313
0.03053053053053053,0.00048191114214389395
0.03058058058058058,0.00047681661527687635
0.03063063063063063,0.0004717742725430629
0.03068068068068068,0.0004667836038758987
0.03073073073073073,0.00046184410382511506
0.03078078078078078,0.0004569552715207923
0.03083083083083083,0.00045211661063760213
0.03088088088088088,0.00044732762935923164
0.030930930930930932,0.0004425878403429885
0.030980980980980982,0.0004378967606845902
0.031031031031031032,0.00043325391188313647
0.031081081081081083,0.0004286588198062672
0.03113113113113113,0.00042411101465550524
0.03118118118118118,0.0004196100309317864
0.03123123123123123,0.0004151554074011761
0.031281281281281284,0.000410746687060774
0.031331331331331334,0.0004063834171048073
0.031381381381381385,0.0004020651488909125
0.03143143143143143,0.0003977914379066075
0.03148148148148148,0.0003935618437359529
0.03153153153153153,0.000389375930026405
0.03158158158158158,0.00038523326445585843
0.03163163163163163,0.0003811334186998812
0.03168168168168168,0.00037707596839914076
0.03173173173173173,0.00037306049312702227
0.03178178178178178,0.0003690865763574391
0.03183183183183183,0.00036515380543283583
0.03188188188188188,0.00036126177153238375
0.03193193193193193,0.00035741006964036906
0.03198198198198198,0.00035359829851477453
0.03203203203203203,0.00034982606065605334
0.03208208208208208,0.0003460929622760979
0.03213213213213213,0.0003423986132673971
0.03218218218218218,0.0003387426271723944
0.03223223223223223,0.00033512462115302974
0.03228228228228228,0.0003315442159604839
0.032332332332332334,0.0003280010359051062
0.032382382382382384,0.0003244947088265448
0.032432432432432434,0.00032102486606405976
0.032482482482482485,0.00031759114242703836
0.032532532532532535,0.0003141931761656931
0.032582582582582585,0.00031083060894196093
0.032632632632632635,0.00030750308580058554
0.032682682682682686,0.0003042102551404001
0.032732732732732736,0.00030095176868579155
0.03278278278278278,0.00029772728145836607
0.03283283283283283,0.00029453645174879525
0.03288288288288288,0.0002913789410888613
0.03293293293293293,0.0002882544142236844
0.03298298298298298,0.00028516253908414645
0.03303303303303303,0.00028210298675949747
0.03308308308308308,0.0002790754314701568
0.03313313313313313,0.00027607955054069586
0.03318318318318318,0.00027311502437301586
0.03323323323323323,0.0002701815364197049
0.03328328328328328,0.0002672787731575896
0.03333333333333333,0.0002644064240614655
0.03338338338338338,0.00026156418157801976
0.033433433433433433,0.0002587517410999325
0.033483483483483484,0.0002559688009401694
0.033533533533533534,0.000253215062306451
0.033583583583583584,0.0002504902292759125
0.033633633633633635,0.0002477940087699394
0.033683683683683685,0.0002451261105291918
0.033733733733733735,0.00024248624708880345
0.033783783783783786,0.0002398741337537687
0.033833833833833836,0.00023728948857450205
0.033883883883883886,0.00023473203232258463
