s,V_C
1.4961496149614963e-7,-7.4246694552239845
1.4971497149714972e-7,-7.441238156907222
1.4981498149814982e-7,-7.45779029651499
1.4991499149914992e-7,-7.4743258906027314
1.5001500150015002e-7,-7.490844955709363
1.5011501150115012e-7,-7.507347508357245
1.5021502150215022e-7,-7.523833565052236
1.5031503150315032e-7,-7.540303142283687
1.5041504150415041e-7,-7.556756256524476
1.505150515051505e-7,-7.573192924231012
1.506150615061506e-7,-7.589613161843243
1.507150715071507e-7,-7.606016985784702
1.508150815081508e-7,-7.62240441246249
1.509150915091509e-7,-7.638775458267318
1.51015101510151e-7,-7.655130139573501
1.511151115111511e-7,-7.671468472738997
1.512151215121512e-7,-7.687790474105409
1.5131513151315133e-7,-7.704096159998002
1.5141514151415143e-7,-7.72038554672573
1.5151515151515152e-7,-7.736658650581234
1.5161516151615162e-7,-7.752915487840877
1.5171517151715172e-7,-7.7691560747647515
1.5181518151815182e-7,-7.785380427596685
1.5191519151915192e-7,-7.801588562564291
1.5201520152015202e-7,-7.817780495878939
1.5211521152115212e-7,-7.833956243735802
1.5221522152215221e-7,-7.850115822313867
1.523152315231523e-7,-7.86625924777595
1.524152415241524e-7,-7.882386536268701
1.525152515251525e-7,-7.89849770392264
1.526152615261526e-7,-7.914592766852156
1.527152715271527e-7,-7.930671741155535
1.528152815281528e-7,-7.946734642914969
1.529152915291529e-7,-7.9627814881965655
1.53015301530153e-7,-7.978812293050396
1.5311531153115313e-7,-7.994827073510464
1.5321532153215323e-7,-8.010825845594756
1.5331533153315332e-7,-8.026808625305243
1.5341534153415342e-7,-8.042775428627909
1.5351535153515352e-7,-8.058726271532752
1.5361536153615362e-7,-8.074661169973798
1.5371537153715372e-7,-8.090580139889145
1.5381538153815382e-7,-8.106483197200946
1.5391539153915392e-7,-8.122370357815438
1.5401540154015401e-7,-8.138241637622958
1.541154115411541e-7,-8.154097052497967
1.542154215421542e-7,-8.169936618299054
1.543154315431543e-7,-8.185760350868952
1.544154415441544e-7,-8.201568266034556
1.545154515451545e-7,-8.217360379606953
1.546154615461546e-7,-8.23313670738141
1.547154715471547e-7,-8.248897265137419
1.548154815481548e-7,-8.264642068638679
1.5491549154915493e-7,-8.280371133633157
1.5501550155015503e-7,-8.296084475853062
1.5511551155115512e-7,-8.311782111014876
1.5521552155215522e-7,-8.327464054819378
1.5531553155315532e-7,-8.343130322951653
1.5541554155415542e-7,-8.358780931081105
1.5551555155515552e-7,-8.374415894861464
1.5561556155615562e-7,-8.390035229930835
1.5571557155715572e-7,-8.405638951911671
1.5581558155815581e-7,-8.42122707641082
1.559155915591559e-7,-8.436799619019522
1.56015601560156e-7,-8.452356595313441
1.561156115611561e-7,-8.467898020852665
1.562156215621562e-7,-8.48342391118173
1.563156315631563e-7,-8.498934281829627
1.564156415641564e-7,-8.514429148309835
1.565156515651565e-7,-8.529908526120327
1.5661566156615663e-7,-8.54537243074357
1.5671567156715673e-7,-8.560820877646563
1.5681568156815683e-7,-8.576253882280852
1.5691569156915692e-7,-8.591671460082525
1.5701570157015702e-7,-8.607073626472241
1.5711571157115712e-7,-8.622460396855258
1.5721572157215722e-7,-8.637831786621419
1.5731573157315732e-7,-8.653187811145193
1.5741574157415742e-7,-8.668528485785671
1.5751575157515752e-7,-8.683853825886608
1.5761576157615761e-7,-8.699163846776404
1.577157715771577e-7,-8.714458563768144
1.578157815781578e-7,-8.729737992159604
1.579157915791579e-7,-8.745002147233274
1.58015801580158e-7,-8.760251044256364
1.581158115811581e-7,-8.775484698480822
1.582158215821582e-7,-8.790703125143345
1.583158315831583e-7,-8.805906339465412
1.5841584158415843e-7,-8.821094356653278
1.5851585158515853e-7,-8.836267191897996
1.5861586158615863e-7,-8.851424860375442
1.5871587158715872e-7,-8.866567377246316
1.5881588158815882e-7,-8.881694757656167
1.5891589158915892e-7,-8.896807016735394
1.5901590159015902e-7,-8.91190416959929
1.5911591159115912e-7,-8.926986231348032
1.5921592159215922e-7,-8.942053217066688
1.5931593159315932e-7,-8.957105141825263
1.5941594159415941e-7,-8.972142020678698
1.595159515951595e-7,-8.98716386866688
1.596159615961596e-7,-9.002170700814661
1.597159715971597e-7,-9.017162532131872
1.598159815981598e-7,-9.032139377613353
1.599159915991599e-7,-9.047101252238944
1.6001600160016e-7,-9.062048170973506
1.601160116011601e-7,-9.07698014876696
1.6021602160216023e-7,-9.091897200554268
1.6031603160316033e-7,-9.106799341255464
1.6041604160416043e-7,-9.121686585775672
1.6051605160516052e-7,-9.136558949005117
1.6061606160616062e-7,-9.15141644581914
1.6071607160716072e-7,-9.166259091078205
1.6081608160816082e-7,-9.181086899627932
1.6091609160916092e-7,-9.195899886299097
1.6101610161016102e-7,-9.210698065907648
1.6111611161116112e-7,-9.225481453254732
1.6121612161216121e-7,-9.240250063126686
1.613161316131613e-7,-9.25500391029508
1.614161416141614e-7,-9.269743009516718
1.615161516151615e-7,-9.284467375533639
1.616161616161616e-7,-9.299177023073163
1.617161716171617e-7,-9.31387196684788
1.618161816181618e-7,-9.328552221555674
1.619161916191619e-7,-9.343217801879732
1.6201620162016203e-7,-9.357868722488577
1.6211621162116213e-7,-9.37250499803606
1.6221622162216223e-7,-9.387126643161382
1.6231623162316232e-7,-9.401733672489113
1.6241624162416242e-7,-9.416326100629211
1.6251625162516252e-7,-9.430903942177022
1.6261626162616262e-7,-9.445467211713304
1.6271627162716272e-7,-9.460015923804239
1.6281628162816282e-7,-9.474550093001454
1.6291629162916292e-7,-9.489069733842026
1.6301630163016301e-7,-9.503574860848497
1.631163116311631e-7,-9.518065488528906
1.632163216321632e-7,-9.532541631376773
1.633163316331633e-7,-9.54700330387114
1.634163416341634e-7,-9.561450520476567
1.635163516351635e-7,-9.575883295643173
1.636163616361636e-7,-9.590301643806617
1.637163716371637e-7,-9.60470557938813
1.6381638163816383e-7,-9.61909511679453
1.6391639163916393e-7,-9.633470270418238
1.6401640164016403e-7,-9.64783105463728
1.6411641164116412e-7,-9.662177483815318
1.6421642164216422e-7,-9.676509572301645
1.6431643164316432e-7,-9.690827334431226
1.6441644164416442e-7,-9.705130784524684
1.6451645164516452e-7,-9.71941993688833
1.6461646164616462e-7,-9.733694805814183
1.6471647164716472e-7,-9.747955405579958
1.6481648164816481e-7,-9.762201750449119
1.649164916491649e-7,-9.776433854670852
1.65016501650165e-7,-9.790651732480116
1.651165116511651e-7,-9.804855398097633
1.652165216521652e-7,-9.819044865729909
1.653165316531653e-7,-9.833220149569248
1.654165416541654e-7,-9.84738126379378
1.655165516551655e-7,-9.861528222567447
1.6561656165616563e-7,-9.87566104004004
1.6571657165716573e-7,-9.889779730347199
1.6581658165816583e-7,-9.903884307610447
1.6591659165916592e-7,-9.917974785937185
1.6601660166016602e-7,-9.9320511794207
1.6611661166116612e-7,-9.946113502140214
1.6621662166216622e-7,-9.960161768160862
1.6631663166316632e-7,-9.974195991533717
1.6641664166416642e-7,-9.98821618629581
1.6651665166516652e-7,-10.002222366470148
1.6661666166616661e-7,-10.016214546065708
1.667166716671667e-7,-10.030192739077473
1.668166816681668e-7,-10.044156959486427
1.669166916691669e-7,-10.058107221259593
1.67016701670167e-7,-10.072043538350023
1.671167116711671e-7,-10.085965924696822
1.672167216721672e-7,-10.099874394225155
1.673167316731673e-7,-10.113768960846286
1.6741674167416743e-7,-10.127649638457559
1.6751675167516753e-7,-10.141516440942421
1.6761676167616763e-7,-10.155369382170463
1.6771677167716772e-7,-10.169208475997388
1.6781678167816782e-7,-10.183033736265063
1.6791679167916792e-7,-10.196845176801514
1.6801680168016802e-7,-10.210642811420946
1.6811681168116812e-7,-10.224426653923757
1.6821682168216822e-7,-10.238196718096544
1.6831683168316832e-7,-10.251953017712127
1.6841684168416841e-7,-10.265695566529562
1.685168516851685e-7,-10.279424378294147
1.686168616861686e-7,-10.293139466737438
1.687168716871687e-7,-10.306840845577264
1.688168816881688e-7,-10.320528528517759
1.689168916891689e-7,-10.334202529249335
1.69016901690169e-7,-10.347862861448728
1.691169116911691e-7,-10.361509538779012
1.6921692169216923e-7,-10.375142574889589
1.6931693169316933e-7,-10.388761983416225
1.6941694169416943e-7,-10.402367777981052
1.6951695169516952e-7,-10.41595997219259
1.6961696169616962e-7,-10.429538579645754
1.6971697169716972e-7,-10.443103613921867
1.6981698169816982e-7,-10.456655088588674
1.6991699169916992e-7,-10.470193017200367
1.7001700170017002e-7,-10.483717413297583
1.7011701170117012e-7,-10.497228290407422
1.7021702170217021e-7,-10.510725662043466
1.703170317031703e-7,-10.52420954170579
1.704170417041704e-7,-10.537679942880969
1.705170517051705e-7,-10.551136879042096
1.706170617061706e-7,-10.564580363648812
1.707170717071707e-7,-10.57801041014728
1.708170817081708e-7,-10.591427031970243
1.709170917091709e-7,-10.604830242536996
1.7101710171017103e-7,-10.618220055253445
1.7111711171117113e-7,-10.631596483512075
1.7121712171217123e-7,-10.644959540691993
1.7131713171317132e-7,-10.658309240158925
1.7141714171417142e-7,-10.671645595265248
1.7151715171517152e-7,-10.684968619349988
1.7161716171617162e-7,-10.69827832573883
1.7171717171717172e-7,-10.711574727744143
1.7181718171817182e-7,-10.724857838664994
1.7191719171917192e-7,-10.73812767178715
1.7201720172017201e-7,-10.7513842403831
1.721172117211721e-7,-10.764627557712066
1.722172217221722e-7,-10.777857637020015
1.723172317231723e-7,-10.791074491539673
1.724172417241724e-7,-10.804278134490536
1.725172517251725e-7,-10.817468579078898
1.726172617261726e-7,-10.830645838497837
1.727172717271727e-7,-10.843809925927253
1.7281728172817283e-7,-10.85696085453386
1.7291729172917293e-7,-10.870098637471228
1.7301730173017303e-7,-10.883223287879764
1.7311731173117312e-7,-10.896334818886745
1.7321732173217322e-7,-10.909433243606323
1.7331733173317332e-7,-10.922518575139552
1.7341734173417342e-7,-10.935590826574375
1.7351735173517352e-7,-10.948650010985661
1.7361736173617362e-7,-10.961696141435208
1.7371737173717372e-7,-10.97472923097176
1.7381738173817381e-7,-10.987749292631012
1.739173917391739e-7,-11.000756339435627
1.74017401740174e-7,-11.013750384395262
1.741174117411741e-7,-11.02673144050656
1.742174217421742e-7,-11.039699520753176
1.743174317431743e-7,-11.052654638105778
1.744174417441744e-7,-11.065596805522086
1.7451745174517453e-7,-11.078526035946851
1.7461746174617463e-7,-11.091442342311892
1.7471747174717473e-7,-11.104345737536098
1.7481748174817483e-7,-11.117236234525452
1.7491749174917492e-7,-11.130113846173026
1.7501750175017502e-7,-11.142978585359007
1.7511751175117512e-7,-11.155830464950716
1.7521752175217522e-7,-11.168669497802599
1.7531753175317532e-7,-11.181495696756258
1.7541754175417542e-7,-11.194309074640458
1.7551755175517552e-7,-11.207109644271146
1.7561756175617561e-7,-11.219897418451449
1.757175717571757e-7,-11.232672409971702
1.758175817581758e-7,-11.245434631609447
1.759175917591759e-7,-11.258184096129469
1.76017601760176e-7,-11.270920816283779
1.761176117611761e-7,-11.283644804811647
1.762176217621762e-7,-11.296356074439602
1.7631763176317633e-7,-11.309054637881468
1.7641764176417643e-7,-11.321740507838344
1.7651765176517653e-7,-11.334413696998634
1.7661766176617663e-7,-11.34707421803807
1.7671767176717672e-7,-11.359722083619706
1.7681768176817682e-7,-11.372357306393939
1.7691769176917692e-7,-11.384979898998512
1.7701770177017702e-7,-11.397589874058554
1.7711771177117712e-7,-11.41018724418656
1.7721772177217722e-7,-11.422772021982418
1.7731773177317732e-7,-11.435344220033425
1.7741774177417741e-7,-11.4479038509143
1.775177517751775e-7,-11.460450927187184
1.776177617761776e-7,-11.472985461401661
1.777177717771777e-7,-11.485507466094777
1.778177817781778e-7,-11.498016953791042
1.779177917791779e-7,-11.510513937002449
1.78017801780178e-7,-11.522998428228474
1.7811781178117813e-7,-11.535470439956118
1.7821782178217823e-7,-11.547929984659882
1.7831783178317833e-7,-11.560377074801805
1.7841784178417843e-7,-11.572811722831464
1.7851785178517852e-7,-11.585233941186004
1.7861786178617862e-7,-11.597643742290122
1.7871787178717872e-7,-11.610041138556106
1.7881788178817882e-7,-11.62242614238383
1.7891789178917892e-7,-11.634798766160783
1.7901790179017902e-7,-11.647159022262057
1.7911791179117912e-7,-11.659506923050387
1.7921792179217921e-7,-11.671842480876139
1.793179317931793e-7,-11.684165708077344
1.794179417941794e-7,-11.696476616979695
1.795179517951795e-7,-11.70877521989656
1.796179617961796e-7,-11.72106152912901
1.797179717971797e-7,-11.733335556965809
1.798179817981798e-7,-11.745597315683442
1.7991799179917993e-7,-11.757846817546117
1.8001800180018003e-7,-11.770084074805794
1.8011801180118013e-7,-11.782309099702177
1.8021802180218023e-7,-11.794521904462735
1.8031803180318032e-7,-11.806722501302717
1.8041804180418042e-7,-11.818910902425165
1.8051805180518052e-7,-11.831087120020914
1.8061806180618062e-7,-11.843251166268624
1.8071807180718072e-7,-11.855403053334767
1.8081808180818082e-7,-11.867542793373671
1.8091809180918092e-7,-11.879670398527503
1.8101810181018101e-7,-11.891785880926289
1.811181118111811e-7,-11.903889252687943
1.812181218121812e-7,-11.91598052591826
1.813181318131813e-7,-11.928059712710924
1.814181418141814e-7,-11.940126825147544
1.815181518151815e-7,-11.952181875297647
1.816181618161816e-7,-11.964224875218699
1.8171817181718173e-7,-11.976255836956105
1.8181818181818183e-7,-11.988274772543235
1.8191819181918193e-7,-12.000281694001433
1.8201820182018203e-7,-12.01227661334002
1.8211821182118212e-7,-12.024259542556317
1.8221822182218222e-7,-12.036230493635646
1.8231823182318232e-7,-12.048189478551365
1.8241824182418242e-7,-12.060136509264844
1.8251825182518252e-7,-12.072071597725502
1.8261826182618262e-7,-12.083994755870823
1.8271827182718272e-7,-12.095905995626348
1.8281828182818281e-7,-12.107805328905702
1.829182918291829e-7,-12.119692767610593
1.83018301830183e-7,-12.131568323630844
1.831183118311831e-7,-12.143432008844389
1.832183218321832e-7,-12.155283835117286
1.833183318331833e-7,-12.16712381430373
1.834183418341834e-7,-12.178951958246072
1.8351835183518353e-7,-12.190768278774824
1.8361836183618363e-7,-12.202572787708668
1.8371837183718373e-7,-12.214365496854475
1.8381838183818383e-7,-12.22614641800732
1.8391839183918392e-7,-12.237915562950473
1.8401840184018402e-7,-12.24967294345544
1.8411841184118412e-7,-12.261418571281954
1.8421842184218422e-7,-12.273152458177993
1.8431843184318432e-7,-12.28487461587979
1.8441844184418442e-7,-12.296585056111848
1.8451845184518452e-7,-12.308283790586955
1.8461846184618461e-7,-12.319970831006184
1.847184718471847e-7,-12.331646189058914
1.848184818481848e-7,-12.343309876422838
1.849184918491849e-7,-12.354961904763979
1.85018501850185e-7,-12.366602285736697
1.851185118511851e-7,-12.378231030983704
1.852185218521852e-7,-12.389848152136066
1.8531853185318533e-7,-12.401453660813237
1.8541854185418543e-7,-12.413047568623046
1.8551855185518553e-7,-12.424629887161718
1.8561856185618563e-7,-12.436200628013891
1.8571857185718572e-7,-12.44775980275262
1.8581858185818582e-7,-12.459307422939395
1.8591859185918592e-7,-12.470843500124143
1.8601860186018602e-7,-12.482368045845256
1.8611861186118612e-7,-12.493881071629584
1.8621862186218622e-7,-12.505382588992454
1.8631863186318632e-7,-12.516872609437685
1.8641864186418641e-7,-12.528351144457599
1.865186518651865e-7,-12.53981820553303
1.866186618661866e-7,-12.551273804133327
1.867186718671867e-7,-12.562717951716385
1.868186818681868e-7,-12.574150659728643
1.869186918691869e-7,-12.585571939605096
1.87018701870187e-7,-12.596981802769307
1.8711871187118713e-7,-12.608380260633426
1.8721872187218723e-7,-12.61976732459819
1.8731873187318733e-7,-12.631143006052943
1.8741874187418743e-7,-12.642507316375639
1.8751875187518752e-7,-12.653860266932865
1.8761876187618762e-7,-12.665201869079848
1.8771877187718772e-7,-12.676532134160453
1.8781878187818782e-7,-12.687851073507213
1.8791879187918792e-7,-12.699158698441337
1.8801880188018802e-7,-12.71045502027271
1.8811881188118812e-7,-12.721740050299912
1.8821882188218821e-7,-12.733013799810234
1.883188318831883e-7,-12.744276280079683
1.884188418841884e-7,-12.75552750237299
1.885188518851885e-7,-12.76676747794363
1.886188618861886e-7,-12.777996218033827
1.887188718871887e-7,-12.789213733874572
1.888188818881888e-7,-12.800420036685622
1.8891889188918893e-7,-12.81161513767552
1.8901890189018903e-7,-12.822799048041613
1.8911891189118913e-7,-12.833971778970046
1.8921892189218923e-7,-12.845133341635789
1.8931893189318932e-7,-12.85628374720263
1.8941894189418942e-7,-12.867423006823214
1.8951895189518952e-7,-12.87855113163903
1.8961896189618962e-7,-12.889668132780425
1.8971897189718972e-7,-12.900774021366626
1.8981898189818982e-7,-12.911868808505746
1.8991899189918992e-7,-12.922952505294791
1.9001900190019001e-7,-12.934025122819676
1.901190119011901e-7,-12.945086672155233
1.902190219021902e-7,-12.956137164365229
1.903190319031903e-7,-12.967176610502364
1.904190419041904e-7,-12.978205021608291
1.905190519051905e-7,-12.989222408713633
1.9061906190619063e-7,-13.000228782837981
1.9071907190719073e-7,-13.011224154989911
1.9081908190819083e-7,-13.02220853616699
1.9091909190919093e-7,-13.033181937355808
1.9101910191019103e-7,-13.044144369531955
1.9111911191119112e-7,-13.055095843660059
1.9121912191219122e-7,-13.06603637069378
1.9131913191319132e-7,-13.076965961575844
1.9141914191419142e-7,-13.087884627238026
1.9151915191519152e-7,-13.09879237860117
1.9161916191619162e-7,-13.109689226575217
1.9171917191719172e-7,-13.120575182059197
1.9181918191819181e-7,-13.131450255941237
1.919191919191919e-7,-13.142314459098591
1.92019201920192e-7,-13.15316780239764
1.921192119211921e-7,-13.16401029669389
1.922192219221922e-7,-13.174841952832013
1.923192319231923e-7,-13.18566278164583
1.9241924192419243e-7,-13.196472793958334
1.9251925192519253e-7,-13.207272000581703
1.9261926192619263e-7,-13.218060412317305
1.9271927192719273e-7,-13.228838039955706
1.9281928192819283e-7,-13.239604894276694
1.9291929192919292e-7,-13.250360986049278
1.9301930193019302e-7,-13.2611063260317
1.9311931193119312e-7,-13.271840924971453
1.9321932193219322e-7,-13.282564793605284
1.9331933193319332e-7,-13.293277942659206
1.9341934193419342e-7,-13.30398038284851
1.9351935193519352e-7,-13.314672124877783
1.9361936193619361e-7,-13.325353179440903
1.937193719371937e-7,-13.336023557221065
1.938193819381938e-7,-13.346683268890775
1.939193919391939e-7,-13.357332325111885
1.94019401940194e-7,-13.367970736535582
1.941194119411941e-7,-13.378598513802404
1.9421942194219423e-7,-13.389215667542253
1.9431943194319433e-7,-13.399822208374413
1.9441944194419443e-7,-13.41041814690754
1.9451945194519453e-7,-13.4210034937397
1.9461946194619463e-7,-13.431578259458353
1.9471947194719472e-7,-13.442142454640384
1.9481948194819482e-7,-13.452696089852104
1.9491949194919492e-7,-13.463239175649253
1.9501950195019502e-7,-13.473771722577034
1.9511951195119512e-7,-13.484293741170097
1.9521952195219522e-7,-13.49480524195257
1.9531953195319532e-7,-13.505306235438049
1.9541954195419541e-7,-13.51579673212964
1.9551955195519551e-7,-13.526276742519935
1.956195619561956e-7,-13.536746277091037
1.957195719571957e-7,-13.547205346314577
1.958195819581958e-7,-13.557653960651724
1.959195919591959e-7,-13.568092130553179
1.9601960196019603e-7,-13.578519866459196
1.9611961196119613e-7,-13.588937178799606
1.9621962196219623e-7,-13.599344077993802
1.9631963196319633e-7,-13.609740574450763
1.9641964196419643e-7,-13.620126678569068
1.9651965196519653e-7,-13.630502400736903
1.9661966196619662e-7,-13.640867751332062
1.9671967196719672e-7,-13.651222740721973
1.9681968196819682e-7,-13.661567379263694
1.9691969196919692e-7,-13.671901677303936
1.9701970197019702e-7,-13.682225645179068
1.9711971197119712e-7,-13.692539293215118
1.9721972197219721e-7,-13.702842631727798
1.9731973197319731e-7,-13.713135671022515
1.974197419741974e-7,-13.723418421394362
1.975197519751975e-7,-13.733690893128147
1.976197619761976e-7,-13.743953096498402
1.977197719771977e-7,-13.754205041769382
1.9781978197819783e-7,-13.764446739195083
1.9791979197919793e-7,-13.77467819901925
1.9801980198019803e-7,-13.784899431475393
1.9811981198119813e-7,-13.79511044678679
1.9821982198219823e-7,-13.805311255166501
1.9831983198319833e-7,-13.81550186681737
1.9841984198419842e-7,-13.825682291932052
1.9851985198519852e-7,-13.835852540693013
1.9861986198619862e-7,-13.84601262327253
1.9871987198719872e-7,-13.85616254983272
1.9881988198819882e-7,-13.866302330525546
1.9891989198919892e-7,-13.87643197549281
1.9901990199019901e-7,-13.88655149486619
1.9911991199119911e-7,-13.896660898767228
1.992199219921992e-7,-13.906760197307355
1.993199319931993e-7,-13.916849400587884
1.994199419941994e-7,-13.92692851870004
1.995199519951995e-7,-13.93699756172496
1.9961996199619963e-7,-13.947056539733698
1.9971997199719973e-7,-13.95710546278725
1.9981998199819983e-7,-13.967144340936544
1.9991999199919993e-7,-13.977173184222474
2.0002000200020003e-7,-13.987192002675885
2.0012001200120013e-7,-13.997200806317602
2.0022002200220022e-7,-14.007199605158432
2.0032003200320032e-7,-14.017188409199175
2.0042004200420042e-7,-14.027167228430631
2.0052005200520052e-7,-14.037136072833619
2.0062006200620062e-7,-14.04709495237898
2.0072007200720072e-7,-14.057043877027578
2.0082008200820081e-7,-14.066982856730338
2.0092009200920091e-7,-14.076911901428225
2.01020102010201e-7,-14.086831021052273
2.011201120112011e-7,-14.096740225523583
2.012201220122012e-7,-14.106639524753344
2.013201320132013e-7,-14.116528928642836
2.0142014201420143e-7,-14.126408447083442
2.0152015201520153e-7,-14.136278089956653
2.0162016201620163e-7,-14.146137867134096
2.0172017201720173e-7,-14.155987788477516
2.0182018201820183e-7,-14.165827863838805
2.0192019201920193e-7,-14.17565810306001
2.0202020202020202e-7,-14.185478515973335
2.0212021202120212e-7,-14.195289112401161
2.0222022202220222e-7,-14.20508990215604
2.0232023202320232e-7,-14.214880895040734
2.0242024202420242e-7,-14.224662100848189
2.0252025202520252e-7,-14.234433529361567
2.0262026202620261e-7,-14.244195190354256
2.0272027202720271e-7,-14.253947093589868
2.028202820282028e-7,-14.26368924882226
2.029202920292029e-7,-14.273421665795532
2.03020302030203e-7,-14.283144354244047
2.031203120312031e-7,-14.292857323892452
2.0322032203220323e-7,-14.302560584455648
2.0332033203320333e-7,-14.312254145638843
2.0342034203420343e-7,-14.321938017137533
2.0352035203520353e-7,-14.331612208637534
2.0362036203620363e-7,-14.341276729814968
2.0372037203720373e-7,-14.35093159033629
2.0382038203820382e-7,-14.360576799858297
2.0392039203920392e-7,-14.370212368028126
2.0402040204020402e-7,-14.379838304483275
2.0412041204120412e-7,-14.389454618851605
2.0422042204220422e-7,-14.399061320751356
2.0432043204320432e-7,-14.408658419791152
2.0442044204420441e-7,-14.418245925570012
2.0452045204520451e-7,-14.427823847677354
2.046204620462046e-7,-14.437392195693027
2.047204720472047e-7,-14.446950979187294
2.048204820482048e-7,-14.456500207720845
2.049204920492049e-7,-14.466039890844822
2.0502050205020503e-7,-14.475570038100816
2.0512051205120513e-7,-14.485090659020885
2.0522052205220523e-7,-14.494601763127545
2.0532053205320533e-7,-14.504103359933818
2.0542054205420543e-7,-14.513595458943193
2.0552055205520553e-7,-14.523078069649673
2.0562056205620562e-7,-14.53255120153776
2.0572057205720572e-7,-14.542014864082489
2.0582058205820582e-7,-14.55146906674941
2.0592059205920592e-7,-14.56091381899462
2.0602060206020602e-7,-14.570349130264761
2.0612061206120612e-7,-14.579775009997036
2.0622062206220621e-7,-14.589191467619207
2.0632063206320631e-7,-14.598598512549618
2.064206420642064e-7,-14.607996154197195
2.065206520652065e-7,-14.61738440196146
2.066206620662066e-7,-14.62676326523254
2.067206720672067e-7,-14.636132753391172
2.0682068206820683e-7,-14.645492875808726
2.0692069206920693e-7,-14.654843641847194
2.0702070207020703e-7,-14.664185060859214
2.0712071207120713e-7,-14.673517142188071
2.0722072207220723e-7,-14.682839895167719
2.0732073207320733e-7,-14.692153329122771
2.0742074207420742e-7,-14.70145745336853
2.0752075207520752e-7,-14.710752277210975
2.0762076207620762e-7,-14.720037809946799
2.0772077207720772e-7,-14.729314060863388
2.0782078207820782e-7,-14.738581039238849
2.0792079207920792e-7,-14.747838754342016
2.0802080208020801e-7,-14.757087215432456
2.0812081208120811e-7,-14.766326431760481
2.082208220822082e-7,-14.775556412567154
2.083208320832083e-7,-14.784777167084306
2.084208420842084e-7,-14.793988704534538
2.0852085208520853e-7,-14.803191034131228
2.0862086208620863e-7,-14.812384165078548
2.0872087208720873e-7,-14.821568106571467
2.0882088208820883e-7,-14.830742867795767
2.0892089208920893e-7,-14.839908457928042
2.0902090209020903e-7,-14.849064886135716
2.0912091209120913e-7,-14.858212161577056
2.0922092209220922e-7,-14.867350293401161
2.0932093209320932e-7,-14.876479290747996
2.0942094209420942e-7,-14.885599162748385
2.0952095209520952e-7,-14.89470991852402
2.0962096209620962e-7,-14.903811567187486
2.0972097209720972e-7,-14.912904117842244
2.0982098209820981e-7,-14.921987579582675
2.0992099209920991e-7,-14.931061961494054
2.1002100210021e-7,-14.940127272652578
2.101210121012101e-7,-14.949183522125375
2.102210221022102e-7,-14.958230718970503
2.1032103210321033e-7,-14.967268872236973
2.1042104210421043e-7,-14.976297990964742
2.1052105210521053e-7,-14.985318084184737
2.1062106210621063e-7,-14.994329160918861
2.1072107210721073e-7,-15.003331230179992
2.1082108210821083e-7,-15.012324300971997
2.1092109210921093e-7,-15.021308382289751
2.1102110211021102e-7,-15.03028348311913
2.1112111211121112e-7,-15.039249612437033
2.1122112211221122e-7,-15.048206779211375
2.1132113211321132e-7,-15.05715499240113
2.1142114211421142e-7,-15.066094260956294
2.1152115211521152e-7,-15.075024593817925
2.1162116211621161e-7,-15.083945999918143
2.1172117211721171e-7,-15.092858488180138
2.118211821182118e-7,-15.101762067518186
2.119211921192119e-7,-15.110656746837641
2.12021202120212e-7,-15.119542535034965
2.1212121212121213e-7,-15.12841944099773
2.1222122212221223e-7,-15.137287473604614
2.1232123212321233e-7,-15.146146641725423
2.1242124212421243e-7,-15.1549969542211
2.1252125212521253e-7,-15.163838419943728
2.1262126212621263e-7,-15.172671047736541
2.1272127212721273e-7,-15.181494846433932
2.1282128212821282e-7,-15.190309824861473
2.1292129212921292e-7,-15.199115991835901
2.1302130213021302e-7,-15.207913356165148
2.1312131213121312e-7,-15.216701926648335
2.1322132213221322e-7,-15.225481712075794
2.1332133213321332e-7,-15.234252721229069
2.1342134213421341e-7,-15.243014962880919
2.1352135213521351e-7,-15.251768445795339
2.136213621362136e-7,-15.26051317872757
2.137213721372137e-7,-15.269249170424093
2.138213821382138e-7,-15.277976429622646
2.1392139213921393e-7,-15.286694965052234
2.1402140214021403e-7,-15.295404785433139
2.1412141214121413e-7,-15.304105899476923
2.1422142214221423e-7,-15.31279831588644
2.1432143214321433e-7,-15.321482043355848
2.1442144214421443e-7,-15.330157090570616
2.1452145214521453e-7,-15.33882346620752
2.1462146214621462e-7,-15.347481178934673
2.1472147214721472e-7,-15.356130237411522
2.1482148214821482e-7,-15.364770650288854
2.1492149214921492e-7,-15.373402426208811
2.1502150215021502e-7,-15.382025573804892
2.1512151215121512e-7,-15.39064010170198
2.1522152215221522e-7,-15.399246018516322
2.1532153215321531e-7,-15.407843332855556
2.154215421542154e-7,-15.416432053318717
2.155215521552155e-7,-15.425012188496245
2.156215621562156e-7,-15.433583746969992
2.1572157215721573e-7,-15.442146737313227
2.1582158215821583e-7,-15.450701168090664
2.1592159215921593e-7,-15.459247047858437
2.1602160216021603e-7,-15.467784385164142
2.1612161216121613e-7,-15.47631318854682
2.1622162216221623e-7,-15.484833466536985
2.1632163216321633e-7,-15.493345227656615
2.1642164216421642e-7,-15.501848480419179
2.1652165216521652e-7,-15.510343233329625
2.1662166216621662e-7,-15.518829494884415
2.1672167216721672e-7,-15.527307273571505
2.1682168216821682e-7,-15.535776577870367
2.1692169216921692e-7,-15.544237416252004
2.1702170217021702e-7,-15.552689797178948
2.1712171217121711e-7,-15.561133729105267
